Site ID,Program Code,Program Name,Address 1,Address 2,Zipcode,Program Type,Enrollment,Daily Start Time,Length of Pre-K Day,Early Drop-Off Available,Late Pick-Up Available,Meals,Playspace,Dual Language,Collaborative Teachers - Survey Percent Positive,Supportive Environment - Survey Percent Positive,Effective School Leadership - Survey Percent Positive,Strong Family-Community Ties - Survey Percent Positive,Trust - Survey Percent Positive,Survey - Number of Guardian Responses,Survey - Guardian Response Rate,CLASS Most Recent Assessment Year,CLASS Emotional Support Score,CLASS Emotional Support Rating,CLASS Classroom Organization Score,CLASS Classroom Organization Rating,CLASS Instructional Support Score,CLASS Instructional Support Rating,ECERS Most Recent Assessment Year,ECERS Observation Average Score,ECERS Observation Average Rating,ECERS Language Reasoning Score,ECERS Language Reasoning Rating,ECERS Interaction Score,ECERS Interaction Rating,ECERS Activities Score,ECERS Activities Rating,ECERS Personal Care Routines Score,ECERS Personal Care Routines Rating,ECERS Space and Furnishings Score,ECERS Space and Furnishings Rating,ECERS Program Structure Score,ECERS Program Structure Rating,Total.ECERS,Quality Review - Date of Review,Quality Review - How well do teachers work with each other?
KBAZ,23KBAZ,Nat Azarow Children's Center,232 Powell Street,"Brooklyn, NY 11212",11212,NYCEEC,36,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,89%,97%,90%,98%,7,20%,2014-15 School Year,5.7,3,5.3,3,4,3,2015-16 School Year,4.6,3,5.8,4,3.4,3,6,4,2.2,2,5.1,4,3.7,3,53.8,,
KBBB,20KBBB,BAMBI DAY CARE IV,405 81st Street,"Brooklyn, NY 11209",11209,NYCEEC,68,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,95%,83%,79%,91%,23,36%,2014-15 School Year,5.9,3,6.5,4,2.6,2,2015-16 School Year,5.8,4,5.5,4,7,4,6.5,4,3.2,3,5.9,4,6.8,4,67.7,,
KBBE,21KBBE,PAL Carey gardens,2964 West 23rd Street,"Brooklyn, NY 11224",11224,NYCEEC,16,9:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,94%,85%,97%,6,40%,2014-15 School Year,6.9,4,6.8,4,3.4,3,2013-14 School Year,4.4,3,4.3,3,5.8,4,4.7,3,4.4,4,4.5,3,1.7,1,50.8,,
KBBL,19KBBL,SAINT PETER'S PRESCHOOL,109 Highland Place,"Brooklyn, NY 11208",11208,NYCEEC,83,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch,Indoor/Outdoor (offsite) playspace,,NA,93%,93%,93%,93%,69,86%,2015-16 School Year,6.5,4,6.4,4,3.1,2,2014-15 School Year,3.9,3,5,4,4.4,3,4.3,3,3.3,3,3.1,2,3.5,3,48.5,,
KBBO,18KBBO,"Khyle Brenaj Kiddie Daycare, Inc.",9718 Flatlands Avenue,"Brooklyn, NY 11236",11236,NYCEEC,19,7:30 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Outdoor (offsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,5.2,4,6.8,4,6.4,4,5.5,4,3.2,3,4.9,3,5,4,63,,
KBBY,18KBBY,Be Above #27,779 East 49th Street,"Brooklyn, NY 11203",11203,NYCEEC,44,8:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,95%,89%,86%,87%,9,28%,2014-15 School Year,5.9,3,6.0,4,2.3,2,2013-14 School Year,3.6,3,4.5,3,4.8,3,3.8,3,2.6,3,3.3,2,2.5,1,43.1,,
KBCV,13KBCV,"Tabernacle Church of God Day Care Center, Inc.",34 Kosciuszko Street,"Brooklyn, NY 11205",11205,NYCEEC,38,8:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,92%,82%,90%,93%,5,15%,2015-16 School Year,6.6,4,6.3,4,2.1,2,2014-15 School Year,4.3,3,3.5,3,5.2,4,4.7,3,2.8,3,3.9,3,5.7,4,53.1,,
KBCZ,19KBCZ,Crescent-Pine Day Care,872-874 Crescent Street,"Brooklyn, NY 11208",11208,NYCEEC,4,9:00 AM,6 hr 20 mins,No,No,Contact program directly for details,Please contact site for more information,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,5.7,3,5.7,3,3.1,2,2013-14 School Year,4.2,3,4.5,3,5.6,4,4.2,3,3.2,3,4,3,3.7,3,51.4,,
KBDA,19KBDA,Urban Strategies 1,1091 Sutter Avenue,"Brooklyn, NY 11208",11208,NYCEEC,111,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,92%,94%,90%,93%,23,23%,2015-16 School Year,6.2,4,6.1,4,3.3,3,2013-14 School Year,3.8,3,4.3,3,3.2,2,4.6,3,2.6,3,3.6,3,3.5,3,45.6,,
KBDC,19KBDC,Cypress Hills CCC,108 Pine Street,"Brooklyn, NY 11208",11208,NYCEEC,40,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,100%,97%,100%,15,38%,2014-15 School Year,5.8,3,5.1,3,3.4,3,2013-14 School Year,3.8,3,4,3,4.6,3,5,4,1.8,2,3.3,2,3.5,3,46,,
KBDJ,22KBDJ,Cortelyou Academy,2739 Bedford Avenue,"Brooklyn, NY 11210",11210,NYCEEC,18,8:00 AM,6 hr 20 mins,Yes,Yes,Contact program directly for details,Please contact site for more information,,NA,88%,92%,91%,89%,16,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,3.3,2,4.8,3,2.4,1,4.1,3,1.8,2,3.1,2,3.5,3,39,,
KBDN,18KBDN,"Raven's Early Childhood Center, Inc.",1102 East 92nd Street,"Brooklyn, NY 11236",11236,NYCEEC,69,8:30 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,99%,96%,96%,100%,31,51%,2015-16 School Year,6.4,4,6.0,4,3.1,2,2014-15 School Year,2.8,1,3.3,2,3.2,2,3.2,2,1.8,2,2.9,1,1.8,1,30,,
KBDT,17KBDT,Mary Bobb Learning Academy,1187 Nostrand Avenue,"Brooklyn, NY 11225",11225,NYCEEC,89,7:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,92%,81%,84%,92%,17,20%,2015-16 School Year,6.3,4,6.0,4,3.1,2,2014-15 School Year,3.8,3,4.8,3,4.2,3,4.5,3,3,3,3.4,3,2.7,1,45.4,,
KBDX,15KBDX,B.Above Worldwide Institute - Tomer Devorah,4500 9 Avenue,"Brooklyn, NY 11220",11220,NYCEEC,32,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Please contact site for more information,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,6.3,4,6.6,4,3.6,3,2013-14 School Year,4.1,3,4.5,3,5,4,4.6,3,3.2,3,3.5,3,4.3,3,51.2,,
KBEB,32KBEB,New Life Child Development Center 4,1307 Greene Avenue,"Brooklyn, NY 11237",11237,NYCEEC,73,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,98%,96%,97%,99%,28,41%,2014-15 School Year,6.1,4,6.2,4,4,3,2014-15 School Year,5.2,4,7,4,6.2,4,5.3,4,4.2,4,4.6,3,4.5,3,63,,
KBEP,15KBEP,Brooklyn Chinese American Association Day Care,713 43rd Street,"Brooklyn, NY 11232",11232,NYCEEC,65,9:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (offsite) playspace,,NA,98%,99%,98%,99%,44,71%,2014-15 School Year,5.7,3,5.7,3,2.6,2,2013-14 School Year,3.8,3,4.3,3,5.2,4,3.6,3,2.6,3,3.9,3,3.7,3,49.1,,
KBEQ,19KBEQ,Brooklyn Developmental Center,888 Fountain Avenue,"Brooklyn, NY 11208",11208,NYCEEC,2,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.2,4,6.3,4,1.8,1,2013-14 School Year,4.8,3,5.8,4,5.6,4,5.3,4,3,3,5.3,4,3.3,2,57.1,,
KBES,32KBES,Bushwick United HDFC 6,200 Central Avenue,"Brooklyn, NY 11221",11221,NYCEEC,57,8:30 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,97%,99%,93%,97%,17,33%,2014-15 School Year,5.4,3,5.6,3,3.4,3,2013-14 School Year,3.3,2,4.5,3,2.4,1,3.6,3,2.2,2,3.6,3,2.7,1,37.3,,
KBEZ,17KBEZ,Friends of Crown Heights Educational Center #11,995 Carroll Street,"Brooklyn, NY 11225",11225,NYCEEC,53,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,92%,94%,86%,92%,26,52%,2014-15 School Year,5.6,3,5.1,3,2.3,2,2013-14 School Year,3.2,2,3.5,3,2.2,1,4.1,3,2.2,2,3.8,3,1.7,1,35.7,,
KBFC,23KBFC,Shirley Chisholm Child Care Center Site 4 Somers,33 Somers Street,"Brooklyn, NY 11233",11233,NYCEEC,39,8:20 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,97%,97%,97%,19,49%,2014-15 School Year,5.8,3,4.9,2,2.6,2,2013-14 School Year,4,3,4.3,3,4.6,3,4.1,3,4,4,3.8,3,3.5,3,50.3,,
KBFD,22KBFD,Saint Marks,2017 Beverley Road,"Brooklyn, NY 11226",11226,NYCEEC,113,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,99%,98%,99%,22,21%,2014-15 School Year,5.7,3,5.6,3,2.9,2,2013-14 School Year,4.1,3,4.5,3,5.4,4,4.3,3,3.4,3,3.4,3,3.3,2,49.4,,
KBFN,15KBFN,Strong Place for Hope Day Care Center - 2nd,333 2nd Street,"Brooklyn, NY 11215",11215,NYCEEC,27,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (offsite) playspace,,NA,100%,100%,96%,100%,6,22%,2014-15 School Year,6.1,4,5.5,3,2.9,2,2013-14 School Year,4.5,3,5.3,4,5.4,4,4.3,3,4,4,4,3,4.7,3,56.2,,
KBFQ,15KBFQ,Saint Andrews Community Day Care,4917 Fourth Avenue,"Brooklyn, NY 11220",11220,NYCEEC,18,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,93%,92%,93%,93%,14,88%,2014-15 School Year,6.2,4,5.3,3,2.9,2,2013-14 School Year,4.1,3,3.8,3,5,4,5,4,2.8,3,3.6,3,3.3,2,49.6,,
KBGB,32KBGB,Traditional Educational Center,1469B Broadway,"Brooklyn, NY 11221",11221,NYCEEC,23,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,5.6,3,5.4,3,2.8,2,2013-14 School Year,4.8,3,5,4,4.6,3,6,4,3,3,4.5,3,5,4,56.9,,
KBGI,15KBGI,Yeled V'Yalda 1257,1257 38th Street,"Brooklyn, NY 11218",11218,NYCEEC,97,8:55 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,93%,92%,93%,92%,25,27%,2015-16 School Year,6.1,4,6.1,4,3.1,2,2013-14 School Year,4.9,3,7,4,6.8,4,5.2,4,2.8,3,4,3,4.5,3,59.2,,
KBGJ,20KBGJ,MEVAKSHEI HASHEM,550 Ocean Parkway,"Brooklyn, NY 11226",11226,NYCEEC,36,8:45 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,97%,96%,97%,99%,31,86%,2014-15 School Year,6.0,4,5.7,3,5.5,4,2015-16 School Year,4.2,3,6,4,4.6,3,4.1,3,2.5,3,3.4,3,6.7,4,54.5,,
KBGP,18KBGP,Great Oaks Academy,4718 Farragut Road,"Brooklyn, NY 11203",11203,NYCEEC,51,N/A,N/A,N/A,N/A,N/A,N/A,,NA,100%,100%,97%,100%,7,18%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,4.4,3,5,4,5.6,4,4.5,3,2.8,3,2.9,1,7,4,54.2,,
KBGS,19KBGS,Urban Strategies 5 - Georgia L. McMurray ECDC,675 Lincoln Avenue,"Brooklyn, NY 11208",11208,NYCEEC,48,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (offsite) playspace,,NA,99%,100%,96%,100%,36,82%,2014-15 School Year,6.1,4,5.5,3,3.7,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,
KBGU,32KBGU,New Life Child Development Center 1,295 Woodbine Street,"Brooklyn, NY 11237",11237,NYCEEC,67,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,90%,81%,82%,84%,13,24%,2014-15 School Year,6.0,4,5.8,3,3.4,3,2015-16 School Year,5.5,4,5.3,4,6.4,4,5.7,4,4.7,4,5.8,4,4.5,3,64.9,,
KBGY,32KBGY,"Kreative Kare Day Care Center, Inc.",292 Palmetto Street,"Brooklyn, NY 11237",11237,NYCEEC,20,8:00 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace/Outdoor (offsite) playspace,,NA,97%,100%,98%,100%,12,63%,2013-14 School Year,7.0,4,6.9,4,6.8,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,
KBIS,20KBIS,"Yeled V'Yalda ECC, Inc.",600 McDonald Avenue,"Brooklyn, NY 11218",11218,NYCEEC,43,9:30 AM,2.5 hr,Yes,Yes,Lunch,Indoor/Outdoor (onsite) playspace,,NA,100%,100%,100%,100%,28,65%,2015-16 School Year,5.8,3,6.3,4,2.9,2,2014-15 School Year,4.2,3,4.5,3,5.8,4,5,4,2.6,3,3.3,2,4.3,3,51.7,,
KBIZ,20KBIZ,Shalva UPK I,1363 50th Street,"Brooklyn, NY 11219",11219,NYCEEC,60,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,98%,100%,100%,100%,14,25%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,5.3,4,4.8,3,6,4,5.7,4,4.8,4,5,4,5.3,4,63.9,,
KBJE,17KBJE,Be Above 37,570 Crown Street,"Brooklyn, NY 11213",11213,NYCEEC,59,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,82%,100%,100%,100%,8,15%,2015-16 School Year,6.2,4,6.3,4,2.9,2,2013-14 School Year,5.3,4,7,4,6.8,4,6.6,4,2.6,3,4.4,3,4.3,3,62,,
KBJF,14KBJF,Cooper Park Child Care Center,292 Frost Street,"Brooklyn, NY 11222",11222,NYCEEC,15,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,98%,100%,95%,100%,11,73%,2014-15 School Year,4.8,2,4.3,2,3.3,3,2013-14 School Year,3.6,3,3.5,3,3,2,3.9,3,2.6,3,4.8,3,2.7,1,42.1,,
KBJH,17KBJH,All My Children Day Care 10,420 Lefferts Avenue,"Brooklyn, NY 11225",11225,NYCEEC,30,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,81%,85%,88%,11,38%,2014-15 School Year,5.1,3,5.2,3,2.5,2,2013-14 School Year,4,3,4.5,3,5.4,4,4.4,3,2.6,3,3.1,2,4.3,3,49.3,,
KBJI,14KBJI,Marcy Children's Center,494 Marcy Avenue,"Brooklyn, NY 11206",11206,NYCEEC,15,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,100%,100%,100%,13,93%,2014-15 School Year,6.4,4,6.7,4,3.6,3,2013-14 School Year,3.4,3,3,2,1.4,1,4.7,3,2.6,3,3.8,3,3.3,2,39.2,,
KBJJ,16KBJJ,LSSNY: Marcus Garvey,265 Marcus Garvey Boulevard,"Brooklyn, NY 11221",11221,NYCEEC,27,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.2,4,5.9,3,3.1,2,2013-14 School Year,4.4,3,4.8,3,5.4,4,6.2,4,1.4,1,3.6,3,3.8,3,50.6,,
KBJL,23KBJL,Saratoga - Morris Koppelman Center,774 Saratoga Avenue,"Brooklyn, NY 11212",11212,NYCEEC,51,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,84%,100%,100%,5,11%,2014-15 School Year,5.6,3,5.3,3,2.9,2,2013-14 School Year,3.8,3,4.8,3,4.4,3,4.2,3,2.8,3,3.1,2,3.7,3,46.8,,
KBJO,20KBJO,"Yeled V'Yalda ECC, Inc.",1349/53 50th Street,"Brooklyn, NY 11219",11219,NYCEEC,32,8:55 AM,2.5 hr,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,100%,100%,100%,5,17%,2015-16 School Year,6.8,4,6.9,4,4.3,3,2014-15 School Year,4.8,3,4.5,3,6.4,4,5.3,4,3,3,4.1,3,5.8,4,57.9,,
KBJP,19KBJP,PAL Arnold and Marie Schwartz Early Learn Center,452 Pennsylvania Avenue,"Brooklyn, NY 11207",11207,NYCEEC,46,9:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,86%,84%,85%,81%,7,70%,2014-15 School Year,6.0,4,5.8,3,5.1,4,2013-14 School Year,4.1,3,6,4,4,3,4.1,3,3,3,3.5,3,5,4,52.7,,
KBJQ,19KBJQ,Friends of Crown Heights Educational Center,921 Hegeman Avenue,"Brooklyn, NY 11208",11208,NYCEEC,45,8:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,95%,89%,96%,11,25%,2014-15 School Year,5.3,3,4.6,2,3,2,2013-14 School Year,4.3,3,5.3,4,5.8,4,4.3,3,2.7,3,4.3,3,4.3,3,54,,
KBJR,19KBJR,Friends of Crown Heights 19,370 New Lots Avenue,"Brooklyn, NY 11207",11207,NYCEEC,59,8:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,98%,92%,100%,13,25%,2014-15 School Year,6.1,4,5.8,3,4.7,3,2013-14 School Year,4,3,3.8,3,5,4,4,3,2.6,3,3.9,3,5,4,51.3,,
KBJS,17KBJS,Friends of Crown Heights 10,1491 Bedford Avenue,"Brooklyn, NY 11216",11216,NYCEEC,35,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,81%,86%,86%,7,22%,2014-15 School Year,5.6,3,5.3,3,3.2,2,2013-14 School Year,3.9,3,2.8,1,4,3,4.2,3,3.8,4,4.5,3,3.3,2,45.5,,
KBJU,23KBJU,Shirley Chisholm Day Care Center Site 5 Advent Center,265 Sumpter Street,"Brooklyn, NY 11233",11233,NYCEEC,27,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,6.1,4,5.8,3,2.6,2,2013-14 School Year,4,3,3.3,2,4.8,3,5.1,4,2.6,3,3.8,3,3.3,2,46.9,,
KBJW,23KBJW,YWCA-NYC Brownsville Early Learning Center,1592 East New York Avenue,"Brooklyn, NY 11212",11212,NYCEEC,6,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.8,4,6.8,4,4,3,2013-14 School Year,4.9,3,5.3,4,6.2,4,5.6,4,4,4,4.3,3,3.3,2,57.6,,
KBJZ,23KBJZ,Saratoga II - Shirley Chisholm Center,69 Saratoga Avenue,"Brooklyn, NY 11233",11233,NYCEEC,49,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,97%,92%,92%,91%,7,16%,2014-15 School Year,6.9,4,6.8,4,4.1,3,2013-14 School Year,3.8,3,3.8,3,4.2,3,3.6,3,3.8,4,3.5,3,4.8,3,49.5,,
KBKB,15KBKB,Strong Place for Hope Day Care Center - Atlantic,460 Atlantic Avenue,"Brooklyn, NY 11217",11217,NYCEEC,32,9:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,100%,100%,100%,29,97%,2015-16 School Year,5.5,3,5.9,3,2.8,2,2013-14 School Year,5.2,4,5.5,4,6.4,4,6,4,3.4,3,4.9,3,3.7,3,60.1,,
KBKC,19KBKC,Friends of Crown Heights 16,668 Logan Street,"Brooklyn, NY 11208",11208,NYCEEC,52,8:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,93%,93%,91%,92%,15,29%,2014-15 School Year,6.2,4,5.4,3,2.2,2,2013-14 School Year,4,3,3,2,4.8,3,5.1,4,3,3,3.3,2,4,3,47.2,,
KBKE,32KBKE,LSSMNY: Early LIFE Children's Center 9,1175 Gates Avenue,"Brooklyn, NY 11221",11221,NYCEEC,26,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (offsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,6.3,4,5.8,3,2.8,2,2013-14 School Year,3.7,3,5.3,4,4.2,3,4.1,3,2.8,3,3.6,3,1.8,1,45.5,,
KBKF,14KBKF,Williamsburg CCC,110 Taylor Street,"Brooklyn, NY 11249",11249,NYCEEC,9,8:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,96%,86%,98%,94%,6,86%,2014-15 School Year,6.1,4,5.5,3,3.5,3,2013-14 School Year,4.3,3,5.5,4,5.4,4,4.6,3,2.4,3,4.4,3,2.8,1,50.4,,
KBKH,14KBKH,Bushwick United HDFC 9,741 Flushing Avenue,"Brooklyn, NY 11206",11206,NYCEEC,19,Contact program about start time,6 hr 20 mins,Contact program about extended hours,Contact program about extended hours,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,100%,100%,100%,5,29%,2014-15 School Year,6.5,4,6.1,4,3.7,3,2013-14 School Year,3.5,3,5,4,4.2,3,4.3,3,2.4,3,2.9,1,1.7,1,42,,
KBKJ,15KBKJ,Strong Place Day Care,595 Clinton Street,"Brooklyn, NY 11231",11231,NYCEEC,24,9:00 AM,6 hr 20 mins,No,No,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,100%,90%,93%,92%,10,48%,2014-15 School Year,6.5,4,6.3,4,3,2,2013-14 School Year,4.6,3,5,4,6,4,6.2,4,2.8,3,3.8,3,2.8,1,53.2,,
KBKK,16KBKK,Friends of Crown Heights 29,1435 Prospect Place,"Brooklyn, NY 11213",11213,NYCEEC,31,8:00 AM,6 hr 20 mins,No,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,97%,100%,96%,100%,7,23%,2014-15 School Year,5.6,3,5.4,3,3.1,2,2013-14 School Year,3.9,3,4.3,3,5.4,4,3.9,3,2.4,3,3.3,2,4.8,3,49,,
KBKP,17KBKP,All My Children # 11,317 Rogers Avenue,"Brooklyn, NY 11225",11225,NYCEEC,23,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,100%,98%,100%,14,64%,2014-15 School Year,5.7,3,5.4,3,3.5,3,2013-14 School Year,4,3,4.5,3,5.4,4,4.2,3,2.4,3,3.4,3,4.3,3,50.2,,
KBKU,19KBKU,Friends of Crown Heights 15,2505 Pitkin Avenue,"Brooklyn, NY 11208",11208,NYCEEC,44,8:00 AM,6 hr 20 mins,No,Yes,Breakfast/Lunch,Indoor/Outdoor (onsite) playspace,,NA,100%,89%,90%,95%,7,16%,2014-15 School Year,5.9,3,5.6,3,3.5,3,2013-14 School Year,4,3,4,3,6.4,4,4.2,3,3.4,3,2.9,1,3.7,3,48.6,,
KBKW,15KBKW,Baais Yaakov Faigeh of Schonberger of Adas Yereim,1169 43rd Street,"Brooklyn, NY 11219",11219,NYCEEC,20,N/A,N/A,N/A,N/A,N/A,N/A,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2014-15 School Year,5.6,3,6.2,4,3.1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,,
KBKY,17KBKY,Infant and Child Learning Center,670 Parkside Avenue,"Brooklyn, NY 11226",11226,NYCEEC,12,8:30 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,6.8,4,5.8,3,3.6,3,2014-15 School Year,2.7,1,2.5,1,2,1,2.6,1,3,3,2.9,1,2.8,1,27.5,,
KBLA,17KBLA,"The Little Darlings Day Care Center, Inc.",1531 Nostrand Avenue,"Brooklyn, NY 11226",11226,NYCEEC,18,7:30 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Outdoor (onsite) playspace,,NA,93%,93%,94%,94%,16,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2015-16 School Year,4.6,3,6.5,4,6,4,4.4,3,2.5,3,3.9,3,6.7,4,58.6,,
KBLB,19KBLB,Friends of Crown Heights 18,851 Liberty Avenue,"Brooklyn, NY 11208",11208,NYCEEC,38,9:00 AM,6 hr 20 mins,Yes,Yes,Lunch/Snack(s),Indoor/Outdoor (onsite) playspace,,NA,98%,92%,92%,98%,10,29%,2014-15 School Year,5.9,3,5.5,3,3.4,3,2013-14 School Year,4.5,3,6.3,4,5.8,4,4,3,2.8,3,4.6,3,4.5,3,55.5,,
KBLF,13KBLF,"BAMBI Day Care CENTER, INC.",138 Hancock Street,"Brooklyn, NY 11216",11216,NYCEEC,14,8:00 AM,6 hr 20 mins,Yes,Yes,Breakfast/Lunch/Snack(s),Outdoor (onsite) playspace,,NA,100%,91%,100%,100%,7,54%,2014-15 School Year,6.2,4,6.6,4,5.1,4,2015-16 School Year,5.4,4,5.8,4,6.8,4,4.8,3,5.2,4,4.6,3,6.8,4,65.4,,
