"","X.zip.","X.ems.","lon","lat"
"823","11365","P.S. 163 Flushing Heights",-73.808757,40.741093
"824","11367","P.S. 164 Queens Valley",-73.8231641,40.7211586
"825","11367","P.S. 165 Edith K. Bergtraum",-73.8178101,40.7296415
"826","11360","P.S. 169 Bay Terrace",-73.7784399,40.7823459
"827","11357","P.S. 184 Flushing Manor",-73.7997479,40.7785584
"828","11354","J.H.S. 185 Edward Bleeker",-73.8184999,40.7751216
"829","11355","J.H.S. 189 Daniel Carter Beard",-73.8183114,40.7600062
"830","11357","P.S. 193 Alfred J. Kennedy",-73.8095587,40.7922813
"831","11357","J.H.S. 194 William Carr",-73.806977,40.78322
"832","11365","P.S./M.S. 200 - The Pomonok School & STAR Academy",-73.8054492,40.7310597
"833","11367","P.S. 201 The Discovery School for Inquiry and Rese",-73.8131297,40.7363381
"834","11357","P.S. 209 Clearview Gardens",-73.7950273,40.7837142
"835","11354","P.S. 214 Cadwallader Colden",-73.8284424,40.7701341
"836","11367","P.S. 219 Paul Klapper",-73.8235817,40.7358707
"837","11355","I.S. 237",-73.82141,40.7494299
"838","11366","I.S. 250 The Robert F. Kennedy Community Middle Sc",-73.80937,40.724191
"839","11366","Queens School of Inquiry, The",-73.80937,40.724191
"840","11355","East-West School of International Studies",-73.82141,40.74943
"841","11358","World Journalism Preparatory: A College Board Scho",-73.7897125,40.7648343
"842","11360","BELL Academy",-73.7786437,40.7825693
"843","11367","The Queens College School for Math, Science and Te",-73.8210376,40.7388177
"844","11427","P.S. 018 Winchester",-73.7320651,40.7321064
"845","11365","P.S. 026 Rufus King",-73.778081,40.736575
"846","11361","P.S. 031 Bayside",-73.7690116,40.7575739
"847","11361","P.S. 041 Crocheron",-73.771003,40.7700891
"848","11364","P.S. 046 Alley Pond",-73.7578671,40.7453332
"849","11362","J.H.S. 067 Louis Pasteur",-73.7344259,40.7624372
"850","11364","J.H.S. 074 Nathaniel Hawthorne",-73.7673379,40.7453734
"851","11363","P.S. 094 David D. Porter",-73.7387655,40.7713037
"852","11363","P.S. 098 The Douglaston School",-73.7496704,40.7690486
"853","11004","The James J. Ambrose School",-73.7092974,40.7438573
"854","11426","P.S. 133 Queens",-73.7176546,40.7319853
"855","11361","M.S. 158 Marie Curie",-73.7723312,40.7562328
"856","11361","P.S. 159",-73.7839769,40.770092
"857","11364","P.S. 162 John Golden",-73.7767895,40.7488905
"858","11004","Irwin Altman Middle School 172",-73.7132082,40.7417121
"859","11365","P.S. 173 Fresh Meadows",-73.7953571,40.7341231
"860","11423","P.S./ IS 178 Holliswood",-73.7770145,40.7243138
"861","11426","P.S. 186 Castlewood",-73.7214507,40.7496944
"862","11364","P.S. 188 Kingsbury",-73.7533236,40.7361834
"863","11001","P.S. 191 Mayflower",-73.7086513,40.7342879
"864","11364","P.S. 203 Oakland Gardens",-73.7599913,40.7535633
"865","11364","P.S. 205 Alexander Graham Bell",-73.7562896,40.7377612
"866","11364","P.S. 213 The Carl Ullman School",-73.7455307,40.7475096
"867","11365","J.H.S. 216 George J. Ryan",-73.7941623,40.7374147
"868","11362","P.S. 221 The North Hills School",-73.7313503,40.7586405
"869","11426","P.S./I.S. 266",-73.7282367,40.7455965
"870","11692","P.S./M.S 042 R. Vernam",-73.7946912,40.5943695
"871","11691","P.S. 043",-73.7612427,40.5942684
"872","11436","P.S. 045 Clarence Witherspoon",-73.7886884,40.6719897
"873","11693","P.S. 047 Chris Galas",-73.8207865,40.6064673
"874","11691","M.S. 053 Brian Piccolo",-73.749909,40.604018
"875","11418","P.S. 056 Harry Eichler",-73.8358643,40.6988091
"876","11421","P.S. 060 Woodhaven",-73.85279,40.691436
"877","11419","P. S. 62 - Chester Park School",-73.8358583,40.688633
"878","11417","P.S. 063 Old South",-73.8468731,40.6769178
"879","11416","P.S. 064 Joseph P. Addabbo",-73.8568997,40.6819124
"880","11417","P.S. 65 - The Raymond York Elementary School",-73.841569,40.6826536
"881","11418","P.S. 066 Jacqueline Kennedy Onassis",-73.8459904,40.6979499
"882","11418","P.S. 090 Horace Mann",-73.8392673,40.6967154
"883","10035","P.S. 096",-73.9373659,40.8000808
"884","11421","P.S. 097 Forest Park",-73.860039,40.694215
"885","11420","P.S. 100 Glen Morris",-73.8217486,40.6799007
"886","11691","P.S. 104 The Bays Water",-73.7648649,40.6080174
"887","11691","P.S. 105 The Bay School",-73.7815235,40.5959676
"888","33458","Lighthouse Elementary School",-80.107052,26.903601
"889","11420","P.S. 108 Captain Vincent G. Fowler",-73.8307249,40.6792169
"890","11694","P.S./M.S. 114 Belle Harbor",-73.8543727,40.5777034
"891","11436","P.S. 123",-73.7956329,40.6787294
"892","11420","P.S. 124 Osmond A Church",-73.8110933,40.665478
"893","10915","M.S. 137 America's School of Heroes",-73.839282,40.6784435
"894","11414","P.S. 146 Howard Beach",-73.8349319,40.6604803
"895","11420","P.S. 155",-73.8102373,40.6793007
"896","11693","P.S. 183 Dr. Richard R. Green",-73.805905,40.5894312
"897","11691","P.S. 197 The Ocean School",-73.7440001,40.5998712
"898","11417","J.H.S. 202 Robert H. Goddard",-73.8456699,40.6709381
"899","11414","P.S. 207 Rockwood Park",-73.8442491,40.6580988
"900","11416","J.H.S. 210 Elizabeth Blackwell",-73.8475173,40.6847244
"901","11434","P.S. 223 Lyndon B. Johnson",-73.7898458,40.6746918
"902","11420","J.H.S. 226 Virgil I. Grissom",-73.8170132,40.6754954
"903","11414","P.S. 232 Lindenwood",-73.8508128,40.6657725
"904","11418","P.S. 254 - The Rosa Parks School",-73.847866,40.697177
"905","11694","Channel View School for Research",-73.8234351,40.5866656
"906","11207","P.S. 273",-73.8792113,40.6582897
"907","10458","Knowledge and Power Preparatory Academy VI",-73.888666,40.8594735
"908","11420","Hawtree Creek Middle School",-73.8168509,40.6754414
"909","11421","New York City Academy for Discovery",-73.8486144,40.6915413
"910","11691","Academy of Medical Technology: A College Board Sch",-73.7639639,40.6015311
"911","11694","Waterside Children's Studio School",-73.8315906,40.5808808
"912","11694","Waterside School For Leadership",-73.8315906,40.5808808
"913","11691","Village Academy",-73.749909,40.604018
"914","11694","Scholars' Academy",-73.8251698,40.5842665
"915","11692","Goldie Maple Academy",-73.7869849,40.5942207
"916","11691","Wave Preparatory Elementary School",-73.7582473,40.5995661
"917","11433","J.H.S. 008 Richard S. Grossley",-73.7864872,40.697147
"918","11433","P.S. 040 Samuel Huntington",-73.7908673,40.6939852
"919","11433","P.S. 048 William Wordsworth",-73.796125,40.6936112
"920","11435","P.S. 050 Talfourd Lawn Elementary School",-73.8068718,40.6950814
"921","11418","P.S. 054 Hillside",-73.8244458,40.7025935
"922","11419","P.S. 055 Maure",-73.8163159,40.6935249
"923","78704","Catherine & Count Basie Middle School 72",-97.7477804,30.2598314
"924","11434","PS 80  The Thurgood Marshall Magnet School of Mult",-73.7689974,40.6731377
"925","11435","P.S. 082 Hammond",-73.8120827,40.7037543
"926","11432","P.S. Q086",-73.8035613,40.7093671
"927","11415","P.S. 099 Kew Gardens",-73.8278671,40.7103133
"928","11375","P.S. 101 School in the Gardens",-73.843379,40.715537
"929","11435","P.S. 117 J. Keld / Briarwood School",-73.8130569,40.7102309
"930","11420","P.S. 121 Queens",-73.8155423,40.6838583
"931","11374","P.S. 139 Rego Park",-73.862551,40.727995
"932","11434","P.S. 140 Edward K Ellington",-73.7810179,40.6873644
"933","11375","P.S. 144 Col Jeromus Remsen",-73.8467489,40.713449
"934","11374","J.H.S. 157 Stephen A. Halsey",-73.85295,40.7323207
"935","11435","P.S. 160 Walter Francis Bishop",-73.7996345,40.6884311
"936","11419","P.S. 161 Arthur Ashe School",-73.8209924,40.6904451
"937","11375","Metropolitan Expeditionary Learning School",-73.8556713,40.708521
"938","11374","P.S. 174 William Sidney Mount",-73.861471,40.720572
"939","11374","P.S. 175 The Lynn Gross Discovery School",-73.8525954,40.7309036
"940","11432","P.S. 182 Samantha Smith",-73.8030945,40.7066306
"941","11375","J.H.S. 190 Russell Sage",-73.8517411,40.723267
"942","11375","P.S. 196 Grand Central Parkway",-73.8377256,40.722976
"943","11374","P.S. 206 The Horace Harding School",-73.8609732,40.7341164
"944","11435","J.H.S. 217 Robert A. Van Wyck",-73.8118746,40.7105094
"945","11375","P.S. 220 Edward Mandel",-73.8518454,40.7365
"946","11433","York Early College Academy",-73.7866629,40.6971533
"947","11433","The Emerson School",-73.7869386,40.6970945
"948","11432","Queens Collegiate: A College Board School",-73.7979008,40.7141939
"949","91360","Redwood Middle School",-118.8839607,34.1977288
"950","11434","The Jermaine L. Green STEM Institute of Queens",-73.7744566,40.6797883
"951","11432","M.S. 358",-73.7982612,40.7083272
"952","11432","Queens Gateway to Health Sciences Secondary School",-73.8058922,40.7184027
"953","11432","Young Women's Leadership School, Queens",-73.8041518,40.7083882
"954","12115","P.S. 015 Jackie Robinson",-73.7568074,40.6859976
"955","11428","P.S. 033 Edward M. Funk",-73.73409,40.727164
"956","11412","P.S. 034 John Harvard",-73.7375458,40.7109499
"957","11423","P.S. 035 Nathaniel Woodhull",-73.7688809,40.713433
"958","11412","P.S. 036 Saint Albans School",-73.7639356,40.6912343
"959","11434","Cynthia Jenkins School",-73.7585879,40.6761819
"960","13521","P.S. 038 Rosedale",-73.733627,40.6710786
"961","11434","P.S. 052 Queens",-73.7668134,40.6613327
"962","11413","I.S. 059 Springfield Gardens",-73.7530444,40.6818878
"963","11432","P.S. 095 Eastwood",-73.783282,40.711288
"964","11428","Jean Nuzzi Intermediate School",-73.7466799,40.7206262
"965","11433","P.S./I.S. 116 William C. Hughley",-73.781827,40.7006721
"966","11412","P.S. 118 Lorraine Hansberry",-73.7653753,40.7034424
"967","11432","P.S. 131 Abigail Adams",-73.7938463,40.7170794
"968","11413","P.S. 132 Ralph Bunche",-73.7496016,40.6820343
"969","11412","P.S. 134 Hollis",-73.7548656,40.7078275
"970","11427","The Bellaire School",-73.757595,40.720849
"971","11412","P.S. 136 Roy Wilkins",-73.7525269,40.6985837
"972","25111","P.S./M.S. 138 Sunrise",-73.7344343,40.6599832
"973","11411","P.S./M.S. 147 Ronald McNair",-73.740151,40.698026
"974","11413","P.S. 156 Laurelton",-73.7431888,40.6721483
"975","11411","P.S. 176 Cambria Heights",-73.7296386,40.6845478
"976","11413","P.S. 181 Brookfield",-73.7528421,40.6560037
"977","11412","I.S. 192 The Linden",-73.7527082,40.7057537
"978","11422","P.S. 195 William Haberle",-73.7351194,40.6527723
"979","11426","P.S./I.S. 208",-73.7273748,40.7442763
"980","11423","I.S. 238 - Susan B. Anthony Academy",-73.7798782,40.7127681
"981","11413","P.S. 251 Queens",-73.7598309,40.6650286
"982","11412","Pathways College Preparatory School: A College Boa",-73.7528605,40.7052059
"983","11433","P.S./I.S. 268",-73.785239,40.7076726
"984","11422","The Gordon Parks School",-73.7362473,40.6750479
"985","11413","Preparatory Academy for Writers: A College Board S",-73.7580558,40.6679692
"986","11413","Queens United Middle School",-73.7430103,40.672716
"987","11428","P.S./I.S. 295",-73.7315386,40.7207572
"988","11434","Eagle Academy for Young Men III",-73.7784977,40.691249
"989","11413","Collaborative Arts Middle School",-73.7591145,40.6649723
"990","11413","Community Voices Middle School",-73.7591252,40.6648543
"991","11370","P.S. 002 Alfred Zimberg",-73.8942583,40.7700942
"992","11103","I.S. 010 Horace Greeley",-73.9124374,40.7593674
"993","11377","P.S. 011 Kathryn Phelan",-73.9093442,40.7456964
"994","11102","P.S. 017 Henry David Thoreau",-73.9231647,40.7679585
"995","11372","P.S. 069 Jackson Heights",-73.888449,40.748779
"996","11103","P.S. 070",-73.9141534,40.7618611
"997","11106","P.S. 076 William Hallet",-73.9413855,40.7606857
"998","11109","P.S./I.S. 78Q",-73.9576657,40.7444645
"999","11105","P.S. 084 Steinway",-73.906108,40.7711822
"1000","11105","P.S. 085 Judge Charles Vallone",-73.9148429,40.7730089
"1001","11368","P.S. 092 Harry T. Stewart Sr.",-73.8687551,40.7561516
"1002","11101","P.S. 111 Jacob Blackwell",-73.9392371,40.7585496
"1003","11101","P.S. 112 Dutch Kills",-73.9339221,40.7572171
"1004","11105","P.S. 122 Mamie Fay",-73.9160466,40.7802866
"1005","11106","Albert Shanker School for Visual and Performing Ar",-73.929966,40.766038
"1006","11369","P.S. 127 Aerospace Science Magnet School",-73.871344,40.7648949
"1007","11105","I.S. 141 The Steinway",-73.9045733,40.7756029
"1008","11372","I.S. 145 Joseph Pulitzer",-73.8871795,40.7540978
"1009","11369","P.S. 148 Queens",-73.878619,40.7576279
"1010","11372","P.S. 149 Christa Mcauliffe",-73.874204,40.7552247
"1011","11104","P.S. 150 Queens",-73.9234717,40.7455535
"1012","11377","P.S. 151 Mary D. Carter",-73.9081959,40.7576102
"1013","11377","P.S. 152 Gwendoline N. Alleyne School",-73.9003875,40.7529463
"1014","10024","P.S. 166 Henry Gradstein",-73.9724552,40.788883
"1015","11102","P.S. 171 Peter G. Van Alst",-73.9290833,40.7709117
"1016","11106","I.S. 204 Oliver W. Holmes",-73.9329569,40.7565461
"1017","11369","I.S. 227 Louis Armstrong",-73.8745889,40.7579741
"1018","11372","I.S. 230",-73.8929592,40.75265
"1019","10007","P.S. 234",-74.0116047,40.7160283
"1020","11102","Academy for New Americans",-73.9232147,40.7668892
"1021","11372","P.S. 280",-73.8738653,40.753955
"1022","11102","Young Women's Leadership School, Astoria",-73.924167,40.7712552
"1023","11101","Hunters Point Community Middle School",-73.9595117,40.7429362
"1024","11102","The 30th Avenue School (G&T Citywide)",-73.9227536,40.7682591
"1025","11369","East Elmhurst Community School",-73.871961,40.7616631
"1026","11106","Baccalaureate School for Global Education",-73.9269736,40.7551568
"1027","10307","P.S. 001 Tottenville",-74.244025,40.5088346
"1028","10306","I.S. R002 George L. Egbert",-74.1007129,40.5771853
"1029","10309","P.S. 003 The Margaret Gioiosa School",-74.2116218,40.5206198
"1030","10312","P.S. 004 Maurice Wollin",-74.195516,40.5523733
"1031","10312","P.S. 005 Huguenot",-74.1876823,40.5296379
"1032","10307","P.S. 6 Corporal Allan F. Kivlehan School",-74.2304292,40.5102741
"1033","10312","I.S. 007 Elias Bernstein",-74.1862893,40.5232568
"1034","10308","P.S. 8 Shirlee Solomon",-74.1523012,40.547529
"1035","10304","Naples Street Elementary School",-74.0911136,40.6023611
"1036","10304","P.S. 11 Thomas Dongan School",-74.0979355,40.5907446
"1037","10305","P.S. 013 M. L. Lindemeyer",-74.0693025,40.6129942
"1038","10301","P.S. 016 John J. Driscoll",-74.0792803,40.6397178
"1039","10310","P.S. 018 John G. Whittier",-74.117384,40.6368361
"1040","10310","P.S. 019 The Curtis School",-74.1268879,40.630563
"1041","10302","P.S. 020 Port Richmond",-74.1325289,40.6366649
"1042","10303","P.S. 21 Margaret Emery-Elm Park",-74.1447209,40.6312072
"1043","10303","P.S. 022 Graniteville",-74.1506484,40.6249594
"1044","10306","P.S. 023 Richmondtown",-74.1334719,40.5705843
"1045","10308","I.S. 024 Myra S. Barnes",-74.1455611,40.5457934
"1046","10314","P.S. 026 The Carteret School",-74.1901861,40.5915399
"1047","10310","I.S. 027 Anning S. Prall",-74.117886,40.627848
"1048","10304","The Eagle Academy for Young Men of Staten Island",-74.0815078,40.6205189
"1049","10314","P.S. 029 Bardwell",-74.1163015,40.6138838
"1050","10314","P.S. 030 Westerleigh",-74.133119,40.6179512
"1051","10301","P.S. 031 William T. Davis",-74.0854361,40.6418383
"1052","10308","P.S. 032 The Gifford School",-74.1550063,40.5586832
"1053","10307","I.S. 034 Tottenville",-74.2433255,40.5080751
"1054","10301","P.S. 35 The Clove Valley School",-74.0989589,40.6135779
"1055","10312","P.S. 036 J. C. Drumgoole",-74.1828036,40.5430821
"1056","10306","P.S. 038 George Cromwell",-74.099425,40.574938
"1057","10305","P.S. 39 Francis J. Murphy Jr.",-74.0701722,40.59787
"1058","10306","The Stephanie A. Vierno School",-74.1091347,40.5739028
"1059","10312","P.S. 042 Eltingville",-74.1695327,40.5522419
"1060","10303","P.S. 044 Thomas C. Brown",-74.1569886,40.6316689
"1061","10310","P.S. 045 John Tyler",-74.1072884,40.6284196
"1062","10305","P.S. 046 Albert V. Maniscalco",-74.0804863,40.5943791
"1063","10304","P.S. 048 William G. Wilcox",-74.0918585,40.6028304
"1064","10304","I.S. 49 Berta A. Dreyfus",-74.0809647,40.6202996
"1065","10306","P.S. 050 Frank Hankinson",-74.1246633,40.5615373
"1066","10302","I.S. 051 Edwin Markham",-74.1445227,40.6229743
"1067","10305","P.S. 052 John C. Thompson",-74.0886964,40.5824372
"1068","10308","The Barbara Esselborn School",-74.1373971,40.5517822
"1069","10314","P.S. 054 Charles W. Leng",-74.1378314,40.6028087
"1070","10312","P.S. 055 Henry M. Boehm",-74.1635459,40.5364146
"1071","10309","P.S. 56 The Louis Desario School",-74.2139675,40.5419596
"1072","10304","P.S. 057 Hubert H. Humphrey",-74.0835263,40.611093
"1073","10314","Space Shuttle Columbia School",-74.1607966,40.5831975
"1074","10301","The Harbor View School",-74.0833747,40.6475193
"1075","10314","P.S. 060 Alice Austen",-74.1623365,40.6104845
"1076","10301","I.S. 061 William A Morris",-74.097992,40.634527
"1077","10314","Marsh Avenue School for Expeditionary Learning",-74.1588842,40.5817795
"1078","10301","P.S. 65 The Academy of Innovative Learning",-74.0784504,40.633738
"1079","10314","P.S. 069 Daniel D. Tompkins",-74.15739,40.5912425
"1080","10314","I.S. 072 Rocco Laurie",-74.1590388,40.5926924
"1081","10301","P.S. 74 Future Leaders Elementary School",-74.0796014,40.6388043
"1082","10312","I.S. 075 Frank D. Paulo",-74.1975219,40.5443607
"1083","10304","P.S. 78",-74.079009,40.6222431
"1084","10301","The Michael J. Petrides School",-74.1055942,40.6081534
"1085","10314","Staten Island School of Civic Leadership",-74.164432,40.620326
"1086","11207","P.S./I.S. 045 Horace E. Greene",-73.910452,40.68639
"1087","11221","P.S. 075 Mayda Cortiella",-73.9215153,40.6933407
"1088","11237","P.S. 086 The Irvington",-73.9176601,40.7007483
"1089","11238","P.S. 106 Edward Everett Hale",-73.9130113,40.6939298
"1090","11237","P.S. 116 Elizabeth L Farrell",-73.9164958,40.6980563
"1091","11237","P.S. 123 Suydam",-73.9225744,40.7039048
"1092","11206","P.S. 145 Andrew Jackson",-73.9322329,40.7016568
"1093","11207","P.S. 151 Lyndon B. Johnson",-73.9082333,40.6933707
"1094","11237","J.H.S. 162 The Willoughby",-73.9196324,40.7067061
"1095","11221","P.S. 274 Kosciusko",-73.9278137,40.694642
"1096","11221","J.H.S. 291 Roland Hayes",-73.9154362,40.6956173
"1097","11221","P.S. 299 Thomas Warren Field",-73.9178498,40.6909968
"1098","11221","I.S. 347 School of Humanities",-73.927349,40.7009806
"1099","11221","I.S. 349 Math, Science & Tech.",-73.9275874,40.7008178
"1100","11237","P.S. 376",-73.920166,40.698048
"1101","11221","P.S. 377 Alejandrina B. De Gautier",-73.9148786,40.6938167
"1102","11237","J.H.S. 383 Philippa Schuyler",-73.9195311,40.6976342
"1103","11207","P.S. /I.S. 384 Frances E. Carter",-73.9049262,40.6900462
"1104","11237","All City Leadership Secondary School",-73.9130973,40.6975906
"1105","11207","Evergreen Middle School for Urban Exploration",-73.9103546,40.6889301
"1106","11206","Beginning with Children Charter School II",-73.9529118,40.7039075
"1107","11206","Success Academy Charter School - Bed-Stuy 2",-73.9433424,40.6977036
"1108","11201","Success Academy Charter School - Cobble Hill",-73.9934267,40.6852808
"1109","11211","Success Academy Charter School - Williamsburg",-73.9597817,40.7116813
"1110","11238","Explore Exceed Charter School",-73.9596089,40.6767871
"1111","11211","Williamsburg Collegiate Charter School",-73.9620195,40.7059027
"1112","11203","Achievement First Crown Heights Charter School",-73.9361667,40.6622324
"1113","11213","KIPP AMP Charter School",-73.937315,40.6717781
"1114","11207","Achievement First East New York Charter School",-73.8932587,40.6637837
"1115","11213","Launch Expeditionary Learning Charter School",-73.9349483,40.6758758
"1116","11215","Hellenic Classical Charter School",-73.9921057,40.6629625
"1117","11206","Success Academy Charter School - Bed-Stuy 1",-73.9473094,40.6967257
"1118","11236","Explore Excel Charter School",-73.910731,40.6352811
"1119","11208","Invictus Preparatory Charter School",-73.87447,40.670162
"1120","11233","EMBER Charter School for Mindful Education, Innova",-73.9303683,40.683088
"1121","11238","Achievement First Endeavor Charter School",-73.965849,40.6823171
"1122","11216","Leadership Prep Bedford Stuyvesant Uncommon Prep C",-73.9455003,40.6818439
"1123","11205","Community Roots Charter School",-73.9778888,40.6951434
"1124","11207","Achievement First Bushwick Charter School",-73.9102637,40.6889123
"1125","11233","Excellence Boys Charter School",-73.9259532,40.6834471
"1126","11212","Kings Collegiate Charter School",-73.9203827,40.6579108
"1127","11233","Achievement First Brownsville Charter School",-73.9130392,40.6742954
"1128","11221","Bedford Stuyvesant Collegiate Charter School",-73.9320354,40.6877135
"1129","11221","La Cima Charter School",-73.9324248,40.6882059
"1130","11231","PAVE Academy Charter School",-74.0036099,40.6758146
"1131","11212","Brooklyn Ascend Charter School",-73.9207031,40.6620556
"1132","11208","Achievement First Aspire Charter School",-73.8762518,40.6660136
"1133","11222","Citizens of the World Charter School 1 Williamsbur",-73.948026,40.719655
"1134","11222","Citizens of the World Charter School New York 2 Cr",-73.948026,40.719655
"1135","11221","Brooklyn Charter School",-73.947374,40.69428
"1136","11238","Community Partnership Charter School",-73.9610291,40.6885081
"1137","11226","Explore Charter School",-73.9514618,40.6563887
"1138","11218","Brooklyn Prospect Charter School",-73.9785505,40.6480264
"1139","11212","Brownsville Collegiate Charter School",-73.9051131,40.6686541
"1140","11212","Leadership Preparatory Brownsville Charter School",-73.9066707,40.6557783
"1141","11221","Excellence Girls Charter School",-73.924649,40.688325
"1142","11236","Leadership Prep Canarsie Charter School (Leadershi",-73.8925788,40.6441584
"1143","11231","Summit Academy Charter School",-74.0047002,40.6775869
"1144","11221","Brooklyn Excelsior Charter School",-73.9252836,40.6896644
"1145","11236","New American Academy Charter School",-73.9140211,40.6514306
"1146","11212","Brownsville Ascend Charter School",-73.9177939,40.6689076
"1147","11208","Brooklyn Scholars Charter School",-73.8672884,40.6690758
"1148","11225","Success Academy Crown Heights (Brooklyn 7)",-73.9492497,40.6659205
"1149","11213","Explore Empower Charter School",-73.9283085,40.6729354
"1150","11214","Coney Island Preparatory Public Charter School",-73.9938545,40.5943989
"1151","11234","Hebrew Language Academy Charter School",-73.9137938,40.6124164
"1152","11205","Success Academy Fort Greene (Brooklyn 5)",-73.9760714,40.6967347
"1153","11216","Success Academy Prospect Heights (Brooklyn 6)",-73.9513952,40.6739449
"1154","11221","Unity Prep Charter School",-73.9409238,40.6862075
"1155","11215","Brooklyn Urban Garden Charter School",-73.982717,40.656319
"1156","11236","Canarsie Ascend Charter School",-73.900845,40.6441382
"1157","11207","Hyde Leadership Charter School- Brooklyn",-73.8977918,40.6675227
"1158","11204","Success Academy Charter School - Bensonhurst - New",-73.984977,40.6077742
"1159","11208","Achievement First Apollo Charter School",-73.8838226,40.6768151
"1160","11212","Leadership Preparatory Ocean Hill Charter School",-73.9062253,40.6723332
"1161","11233","Ocean Hill Collegiate Charter School",-73.9159194,40.6780824
"1162","11216","Brooklyn East Collegiate Charter School",-73.9483771,40.6844639
"1163","11234","Success Academy Charter School - Bergen Beach - Ne",-73.9130591,40.6208007
"1164","11206","Bedford Stuyvesant New Beginnings Charter School",-73.9375226,40.6946973
"1165","11221","Achievement First North Brooklyn Prep Charter Scho",-73.9148784,40.693814
"1166","11207","Imagine Me Leadership Charter School",-73.8834805,40.6600427
"1167","11207","Achievement First Linden Elementary School",-73.8854503,40.659713
"1168","91361","Compass Charter School",-118.8308908,34.1556951
"1169","11226","Central Brooklyn Ascend Charter School",-73.9491267,40.6391525
"1170","11230","Brooklyn Dreams Charter School",-73.9699308,40.6322706
"1171","11212","The Cultural Arts Academy at Spring Creek Charter",-73.9081989,40.6541349
"1172","11237","Bushwick Ascend Charter School",-73.9090912,40.693728
"1173","64126","New Hope Academy Charter School",-94.5043682,39.0995608
"1174","11216","Brooklyn LABÿCharter School",-73.9441579,40.6781784
"1175","11207","Collegiate Academy for Math and Personal Awareness",-73.8891795,40.6587785
"1176","11226","Achievement First Voyager Charter School",-73.9542022,40.6562014
"1177","11201","Brooklyn Prospect Charter School Downtown",-73.985512,40.691933
"1178","10027","Democracy Prep Endurance Charter School",-73.9490765,40.8107449
"1179","10032","KIPP Washington Heights Middle School",-73.9357661,40.8394015
"1180","10002","Manhattan Charter School II",-73.9860332,40.7134455
"1181","10037","Global Community Charter School",-73.9355403,40.8169409
"1182","10030","Neighborhood Charter School of Harlem",-73.9452374,40.8236876
"1183","10029","East Harlem Scholars Academy Charter School II",-73.9489045,40.7935196
"1184","10019","Success Academy Hell's Kitchen (Manhattan 2)",-73.9908346,40.7639993
"1185","10003","Success Academy Union Square (Manhattan 1)",-73.9870812,40.7353237
"1186","10026","Harlem Hebrew Language Charter School",-73.953075,40.804844
"1187","19801","Great Oaks Charter School",-75.5440678,39.7467602
"1188","10029","Capital Preparatory (CP) Harlem Charter School",-73.9509312,40.7915706
"1189","10004","New York City Charter School of the Arts",-74.0128882,40.7054423
"1190","10040","Success Academy Charter School - Washington Height",-73.9356386,40.857947
"1191","10026","The Opportunity Charter School",-73.955707,40.8014375
"1192","10027","Harlem Children's Zone Promise Academy 1 Charter S",-73.9482207,40.8124461
"1193","10033","School in the Square Public Charter School",-73.9361609,40.8487742
"1194","10002","Manhattan Charter School",-73.9840825,40.7182302
"1195","10026","Harlem Link Charter School",-73.9503374,40.7983501
"1196","10002","Girls Preparatory Charter School of New York",-73.9773763,40.7198704
"1197","10035","Harlem Village Academy Leadership Charter School",-73.9335157,40.7992477
"1198","10031","KIPP Infinity Charter School",-73.9566639,40.8201256
"1199","10035","Harlem Children's Zone Promise Academy II Charter",-73.9385608,40.806962
"1200","10027","Democracy Prep Charter School",-73.9490765,40.8107449
"1201","10026","Success Academy Charter School - Harlem 1",-73.9485575,40.8031323
"1202","10031","New Heights Academy Charter School",-73.9454018,40.8286152
"1203","10029","DREAM Charter School",-73.9449297,40.7884282
"1204","10035","Success Academy Charter School - Harlem 2",-73.9354839,40.805584
"1205","10029","Success Academy Charter School - Harlem 3",-73.9420076,40.7850266
"1206","10026","Success Academy Charter School - Harlem 4",-73.9554071,40.8016724
"1207","10030","St. HOPE Leadership Academy Charter School",-73.9456887,40.8150422
"1208","10040","The Equity Project Charter School (TEP)",-73.9264755,40.8567481
"1209","10034","Inwood Academy for Leadership Charter School",-73.920884,40.8690084
"1210","10030","Democracy Prep Harlem Charter School",-73.945122,40.814412
"1211","10030","Success Academy Charter School - Harlem 5",-73.9444568,40.820192
"1212","10027","New York French American Charter School",-73.9542236,40.807548
"1213","10029","East Harlem Scholars Academy Charter School",-73.9489045,40.7935196
"1214","10024","Success Academy Charter School - Upper West",-73.9743866,40.7859486
"1215","10026","Sisulu-Walker Charter School of Harlem",-73.95139,40.8020612
"1216","10029","Harbor Science and Arts Charter School",-73.9445276,40.7955411
"1217","10029","Amber Charter School",-73.94376,40.791158
"1218","10035","Harlem Prep Charter School",-73.9349978,40.8015382
"1219","10027","Harlem Village Academy Charter School",-73.9456002,40.8067082
"1220","10031","KIPP STAR College Prep Charter School",-73.9567465,40.8197016
"1221","10027","Future Leaders Institute Charter School",-73.948335,40.806174
"1222","11373","Central Queens Academy Charter School",-73.8662996,40.7372968
"1223","11691","Peninsula Preparatory Academy Charter School",-73.7524284,40.6011015
"1224","11379","Middle Village Prep Charter School",-73.8884478,40.710648
"1225","11106","VOICE Charter School of New York",-73.9397129,40.7603966
"1226","11101","Growing Up Green Charter School",-73.935839,40.7531104
"1227","11422","Success Academy Charter School - Rosedale - New Yo",-73.7384875,40.6555266
